#
#    Name:  cp936_GBK (Extended GB) to Unicode table
#    Unicode version: 2.0
#    Table version: 2.00
#    Table format:  Format A
#    Date:          04/24/96
#    Authors:       Lori Brownell <loribr@microsoft.com>
#                   K.D. Chang    <a-kchang@microsoft.com>
#    General notes: none
#
#    Format: Three tab-separated columns
#        Column #1 is the GBK code (in hex as 0xXXXX)
#        Column #2 is the Unicode (in hex as 0xXXXX)
#        Column #3 is the Unicode name (follows a comment sign, '#')
#
#    The entries are in GBK order
#
0x00	0x0000	#NULL
0xCB72	0x85C3	#<CJK>
0xCB73	0x85C4	#<CJK>
0xCB74	0x85C5	#<CJK>
0xCB75	0x85C6	#<CJK>
0xCB76	0x85C7	#<CJK>
0xCB77	0x85C8	#<CJK>
0xCB78	0x85CA	#<CJK>
0xCB79	0x85CB	#<CJK>
0xCB7A	0x85CC	#<CJK>
0xCB7B	0x85CD	#<CJK>
0xCB7C	0x85CE	#<CJK>
0xCB7D	0x85D1	#<CJK>
0xCB7E	0x85D2	#<CJK>
0xCB80	0x85D4	#<CJK>
0xCB81	0x85D6	#<CJK>
0xCB82	0x85D7	#<CJK>
0xCB83	0x85D8	#<CJK>
0xCB84	0x85D9	#<CJK>
0xCB85	0x85DA	#<CJK>
0xCB86	0x85DB	#<CJK>
0xCB87	0x85DD	#<CJK>
0xCB88	0x85DE	#<CJK>
0xCB89	0x85DF	#<CJK>
0xCB8A	0x85E0	#<CJK>
0xCB8B	0x85E1	#<CJK>
0xCB8C	0x85E2	#<CJK>
0xCB8D	0x85E3	#<CJK>
0xCB8E	0x85E5	#<CJK>
0xCB8F	0x85E6	#<CJK>
0xCB90	0x85E7	#<CJK>
0xCB91	0x85E8	#<CJK>
0xCB92	0x85EA	#<CJK>
0xCB93	0x85EB	#<CJK>
0xCB94	0x85EC	#<CJK>
0xCB95	0x85ED	#<CJK>
0xCB96	0x85EE	#<CJK>
0xCB97	0x85EF	#<CJK>
0xCB98	0x85F0	#<CJK>
0xCB99	0x85F1	#<CJK>
0xCB9A	0x85F2	#<CJK>
0xCB9B	0x85F3	#<CJK>
0xCB9C	0x85F4	#<CJK>
0xCB9D	0x85F5	#<CJK>
0xCB9E	0x85F6	#<CJK>
0xCB9F	0x85F7	#<CJK>
0xCBA0	0x85F8	#<CJK>
0xCBA1	0x6055	#<CJK>
0xCBA2	0x5237	#<CJK>
0xCBA3	0x800D	#<CJK>
0xCBA4	0x6454	#<CJK>
0xCBA5	0x8870	#<CJK>
0xCBA6	0x7529	#<CJK>
0xCBA7	0x5E05	#<CJK>
0xCBA8	0x6813	#<CJK>
0xCBA9	0x62F4	#<CJK>
0xCBAA	0x971C	#<CJK>
0xCBAB	0x53CC	#<CJK>
0xCBAC	0x723D	#<CJK>
0xCBAD	0x8C01	#<CJK>
0xCBAE	0x6C34	#<CJK>
0xCBAF	0x7761	#<CJK>
0xCBB0	0x7A0E	#<CJK>
0xCBB1	0x542E	#<CJK>
0xCBB2	0x77AC	#<CJK>
0xCBB3	0x987A	#<CJK>
0xCBB4	0x821C	#<CJK>
0xCBB5	0x8BF4	#<CJK>
0xCBB6	0x7855	#<CJK>
0xCBB7	0x6714	#<CJK>
0xCBB8	0x70C1	#<CJK>
0xCBB9	0x65AF	#<CJK>
0xCBBA	0x6495	#<CJK>
0xCBBB	0x5636	#<CJK>
0xCBBC	0x601D	#<CJK>
0xCBBD	0x79C1	#<CJK>
0xCBBE	0x53F8	#<CJK>
0xCBBF	0x4E1D	#<CJK>
0xCBC0	0x6B7B	#<CJK>
0xCBC1	0x8086	#<CJK>
0xCBC2	0x5BFA	#<CJK>
0xCBC3	0x55E3	#<CJK>
0xCBC4	0x56DB	#<CJK>
0xCBC5	0x4F3A	#<CJK>
0xCBC6	0x4F3C	#<CJK>
0xCBC7	0x9972	#<CJK>
0xCBC8	0x5DF3	#<CJK>
0xCBC9	0x677E	#<CJK>
0xCBCA	0x8038	#<CJK>
0xCBCB	0x6002	#<CJK>
0xCBCC	0x9882	#<CJK>
0xCBCD	0x9001	#<CJK>
0xCBCE	0x5B8B	#<CJK>
0xCBCF	0x8BBC	#<CJK>
0xCBD0	0x8BF5	#<CJK>
0xCBD1	0x641C	#<CJK>
0xCBD2	0x8258	#<CJK>
0xCBD3	0x64DE	#<CJK>
0xCBD4	0x55FD	#<CJK>
0xCBD5	0x82CF	#<CJK>
0xCBD6	0x9165	#<CJK>
0xCBD7	0x4FD7	#<CJK>
0xCBD8	0x7D20	#<CJK>
0xCBD9	0x901F	#<CJK>
0xCBDA	0x7C9F	#<CJK>
0xCBDB	0x50F3	#<CJK>
0xCBDC	0x5851	#<CJK>
0xCBDD	0x6EAF	#<CJK>
0xCBDE	0x5BBF	#<CJK>
0xCBDF	0x8BC9	#<CJK>
0xCBE0	0x8083	#<CJK>
0xCBE1	0x9178	#<CJK>
0xCBE2	0x849C	#<CJK>
0xCBE3	0x7B97	#<CJK>
0xCBE4	0x867D	#<CJK>
0xCBE5	0x968B	#<CJK>
0xCBE6	0x968F	#<CJK>
0xCBE7	0x7EE5	#<CJK>
0xCBE8	0x9AD3	#<CJK>
0xCBE9	0x788E	#<CJK>
0xCBEA	0x5C81	#<CJK>
0xCBEB	0x7A57	#<CJK>
0xCBEC	0x9042	#<CJK>
0xCBED	0x96A7	#<CJK>
0xCBEE	0x795F	#<CJK>
0xCBEF	0x5B59	#<CJK>
0xCBF0	0x635F	#<CJK>
0xCBF1	0x7B0B	#<CJK>
0xCBF2	0x84D1	#<CJK>
0xCBF3	0x68AD	#<CJK>
0xCBF4	0x5506	#<CJK>
0xCBF5	0x7F29	#<CJK>
0xCBF6	0x7410	#<CJK>
0xCBF7	0x7D22	#<CJK>
0xCBF8	0x9501	#<CJK>
0xCBF9	0x6240	#<CJK>
0xCBFA	0x584C	#<CJK>
0xCBFB	0x4ED6	#<CJK>
0xCBFC	0x5B83	#<CJK>
0xCBFD	0x5979	#<CJK>
0xCBFE	0x5854	#<CJK>
0xCC40	0x85F9	#<CJK>
0xCC41	0x85FA	#<CJK>
0xCC42	0x85FC	#<CJK>
0xCC43	0x85FD	#<CJK>
0xCC44	0x85FE	#<CJK>
0xCC45	0x8600	#<CJK>
0xCC46	0x8601	#<CJK>
0xCC47	0x8602	#<CJK>
0xCC48	0x8603	#<CJK>
0xCC49	0x8604	#<CJK>
0xCC4A	0x8606	#<CJK>
0xCC4B	0x8607	#<CJK>
0xCC4C	0x8608	#<CJK>
0xCC4D	0x8609	#<CJK>
0xCC4E	0x860A	#<CJK>
0xCC4F	0x860B	#<CJK>
0xCC50	0x860C	#<CJK>
0xCC51	0x860D	#<CJK>
0xCC52	0x860E	#<CJK>
0xCC53	0x860F	#<CJK>
0xCC54	0x8610	#<CJK>
0xCC55	0x8612	#<CJK>
0xCC56	0x8613	#<CJK>
0xCC57	0x8614	#<CJK>
0xCC58	0x8615	#<CJK>
0xCC59	0x8617	#<CJK>
0xCC5A	0x8618	#<CJK>
0xCC5B	0x8619	#<CJK>
0xCC5C	0x861A	#<CJK>
0xCC5D	0x861B	#<CJK>
0xCC5E	0x861C	#<CJK>
0xCC5F	0x861D	#<CJK>
0xCC60	0x861E	#<CJK>
0xCC61	0x861F	#<CJK>
0xCC62	0x8620	#<CJK>
0xCC63	0x8621	#<CJK>
0xCC64	0x8622	#<CJK>
0xCC65	0x8623	#<CJK>
0xCC66	0x8624	#<CJK>
0xCC67	0x8625	#<CJK>
0xCC68	0x8626	#<CJK>
0xCC69	0x8628	#<CJK>
0xCC6A	0x862A	#<CJK>
0xCC6B	0x862B	#<CJK>
0xCC6C	0x862C	#<CJK>
0xCC6D	0x862D	#<CJK>
0xCC6E	0x862E	#<CJK>
0xCC6F	0x862F	#<CJK>
0xCC70	0x8630	#<CJK>
0xCC71	0x8631	#<CJK>
0xCC72	0x8632	#<CJK>
0xCC73	0x8633	#<CJK>
0xCC74	0x8634	#<CJK>
0xCC75	0x8635	#<CJK>
0xCC76	0x8636	#<CJK>
0xCC77	0x8637	#<CJK>
0xCC78	0x8639	#<CJK>
0xCC79	0x863A	#<CJK>
0xCC7A	0x863B	#<CJK>
0xCC7B	0x863D	#<CJK>
0xCC7C	0x863E	#<CJK>
0xCC7D	0x863F	#<CJK>
0xCC7E	0x8640	#<CJK>
0xCC80	0x8641	#<CJK>
0xCC81	0x8642	#<CJK>
0xCC82	0x8643	#<CJK>
0xCC83	0x8644	#<CJK>
0xCC84	0x8645	#<CJK>
0xCC85	0x8646	#<CJK>
0xCC86	0x8647	#<CJK>
0xCC87	0x8648	#<CJK>
0xCC88	0x8649	#<CJK>
0xCC89	0x864A	#<CJK>
0xCC8A	0x864B	#<CJK>
0xCC8B	0x864C	#<CJK>
0xCC8C	0x8652	#<CJK>
0xCC8D	0x8653	#<CJK>
0xCC8E	0x8655	#<CJK>
0xCC8F	0x8656	#<CJK>
0xCC90	0x8657	#<CJK>
0xCC91	0x8658	#<CJK>
0xCC92	0x8659	#<CJK>
0xCC93	0x865B	#<CJK>
0xCC94	0x865C	#<CJK>
0xCC95	0x865D	#<CJK>
0xCC96	0x865F	#<CJK>
0xCC97	0x8660	#<CJK>
0xCC98	0x8661	#<CJK>
0xCC99	0x8663	#<CJK>
0xCC9A	0x8664	#<CJK>
0xCC9B	0x8665	#<CJK>
0xCC9C	0x8666	#<CJK>
0xCC9D	0x8667	#<CJK>
0xCC9E	0x8668	#<CJK>
0xCC9F	0x8669	#<CJK>
0xCCA0	0x866A	#<CJK>
0xCCA1	0x736D	#<CJK>
0xCCA2	0x631E	#<CJK>
0xCCA3	0x8E4B	#<CJK>
0xCCA4	0x8E0F	#<CJK>
0xCCA5	0x80CE	#<CJK>
0xCCA6	0x82D4	#<CJK>
0xCCA7	0x62AC	#<CJK>
0xCCA8	0x53F0	#<CJK>
0xCCA9	0x6CF0	#<CJK>
0xCCAA	0x915E	#<CJK>
0xCCAB	0x592A	#<CJK>
0xCCAC	0x6001	#<CJK>
0xCCAD	0x6C70	#<CJK>
0xCCAE	0x574D	#<CJK>
0xCCAF	0x644A	#<CJK>
0xCCB0	0x8D2A	#<CJK>
0xCCB1	0x762B	#<CJK>
0xCCB2	0x6EE9	#<CJK>
0xCCB3	0x575B	#<CJK>
0xCCB4	0x6A80	#<CJK>
0xCCB5	0x75F0	#<CJK>
0xCCB6	0x6F6D	#<CJK>
0xCCB7	0x8C2D	#<CJK>
0xCCB8	0x8C08	#<CJK>
0xCCB9	0x5766	#<CJK>
0xCCBA	0x6BEF	#<CJK>
0xCCBB	0x8892	#<CJK>
0xCCBC	0x78B3	#<CJK>
0xCCBD	0x63A2	#<CJK>
0xCCBE	0x53F9	#<CJK>
0xCCBF	0x70AD	#<CJK>
0xCCC0	0x6C64	#<CJK>
0xCCC1	0x5858	#<CJK>
0xCCC2	0x642A	#<CJK>
0xCCC3	0x5802	#<CJK>
0xCCC4	0x68E0	#<CJK>
0xCCC5	0x819B	#<CJK>
0xCCC6	0x5510	#<CJK>
0xCCC7	0x7CD6	#<CJK>
0xCCC8	0x5018	#<CJK>
0xCCC9	0x8EBA	#<CJK>
0xCCCA	0x6DCC	#<CJK>
0xCCCB	0x8D9F	#<CJK>
0xCCCC	0x70EB	#<CJK>
0xCCCD	0x638F	#<CJK>
0xCCCE	0x6D9B	#<CJK>
0xCCCF	0x6ED4	#<CJK>
0xCCD0	0x7EE6	#<CJK>
0xCCD1	0x8404	#<CJK>
0xCCD2	0x6843	#<CJK>
0xCCD3	0x9003	#<CJK>
0xCCD4	0x6DD8	#<CJK>
0xCCD5	0x9676	#<CJK>
0xCCD6	0x8BA8	#<CJK>
0xCCD7	0x5957	#<CJK>
0xCCD8	0x7279	#<CJK>
0xCCD9	0x85E4	#<CJK>
0xCCDA	0x817E	#<CJK>
0xCCDB	0x75BC	#<CJK>
0xCCDC	0x8A8A	#<CJK>
0xCCDD	0x68AF	#<CJK>
0xCCDE	0x5254	#<CJK>
0xCCDF	0x8E22	#<CJK>
0xCCE0	0x9511	#<CJK>
0xCCE1	0x63D0	#<CJK>
0xCCE2	0x9898	#<CJK>
0xCCE3	0x8E44	#<CJK>
0xCCE4	0x557C	#<CJK>
0xCCE5	0x4F53	#<CJK>
0xCCE6	0x66FF	#<CJK>
0xCCE7	0x568F	#<CJK>
0xCCE8	0x60D5	#<CJK>
0xCCE9	0x6D95	#<CJK>
0xCCEA	0x5243	#<CJK>
0xCCEB	0x5C49	#<CJK>
0xCCEC	0x5929	#<CJK>
0xCCED	0x6DFB	#<CJK>
0xCCEE	0x586B	#<CJK>
0xCCEF	0x7530	#<CJK>
0xCCF0	0x751C	#<CJK>
0xCCF1	0x606C	#<CJK>
0xCCF2	0x8214	#<CJK>
0xCCF3	0x8146	#<CJK>
0xCCF4	0x6311	#<CJK>
0xCCF5	0x6761	#<CJK>
0xCCF6	0x8FE2	#<CJK>
0xCCF7	0x773A	#<CJK>
0xCCF8	0x8DF3	#<CJK>
0xCCF9	0x8D34	#<CJK>
0xCCFA	0x94C1	#<CJK>
0xCCFB	0x5E16	#<CJK>
0xCCFC	0x5385	#<CJK>
0xCCFD	0x542C	#<CJK>
0xCCFE	0x70C3	#<CJK>
0xCD40	0x866D	#<CJK>
0xCD41	0x866F	#<CJK>
0xCD42	0x8670	#<CJK>
0xCD43	0x8672	#<CJK>
0xCD44	0x8673	#<CJK>
0xCD45	0x8674	#<CJK>
0xCD46	0x8675	#<CJK>
0xCD47	0x8676	#<CJK>
0xCD48	0x8677	#<CJK>
0xCD49	0x8678	#<CJK>
0xCD4A	0x8683	#<CJK>
0xCD4B	0x8684	#<CJK>
0xCD4C	0x8685	#<CJK>
0xCD4D	0x8686	#<CJK>
0xCD4E	0x8687	#<CJK>
0xCD4F	0x8688	#<CJK>
0xCD50	0x8689	#<CJK>
0xCD51	0x868E	#<CJK>
0xCD52	0x868F	#<CJK>
0xCD53	0x8690	#<CJK>
0xCD54	0x8691	#<CJK>
0xCD55	0x8692	#<CJK>
0xCD56	0x8694	#<CJK>
0xCD57	0x8696	#<CJK>
0xCD58	0x8697	#<CJK>
0xCD59	0x8698	#<CJK>
0xCD5A	0x8699	#<CJK>
0xCD5B	0x869A	#<CJK>
0xCD5C	0x869B	#<CJK>
0xCD5D	0x869E	#<CJK>
0xCD5E	0x869F	#<CJK>
0xCD5F	0x86A0	#<CJK>
0xCD60	0x86A1	#<CJK>
0xCD61	0x86A2	#<CJK>
0xCD62	0x86A5	#<CJK>
0xCD63	0x86A6	#<CJK>
0xCD64	0x86AB	#<CJK>
0xCD65	0x86AD	#<CJK>
0xCD66	0x86AE	#<CJK>
0xCD67	0x86B2	#<CJK>
0xCD68	0x86B3	#<CJK>
0xCD69	0x86B7	#<CJK>
0xCD6A	0x86B8	#<CJK>
0xCD6B	0x86B9	#<CJK>
0xCD6C	0x86BB	#<CJK>
0xCD6D	0x86BC	#<CJK>
0xCD6E	0x86BD	#<CJK>
0xCD6F	0x86BE	#<CJK>
0xCD70	0x86BF	#<CJK>
0xCD71	0x86C1	#<CJK>
0xCD72	0x86C2	#<CJK>
0xCD73	0x86C3	#<CJK>
0xCD74	0x86C5	#<CJK>
0xCD75	0x86C8	#<CJK>
0xCD76	0x86CC	#<CJK>
0xCD77	0x86CD	#<CJK>
0xCD78	0x86D2	#<CJK>
0xCD79	0x86D3	#<CJK>
0xCD7A	0x86D5	#<CJK>
0xCD7B	0x86D6	#<CJK>
0xCD7C	0x86D7	#<CJK>
0xCD7D	0x86DA	#<CJK>
0xCD7E	0x86DC	#<CJK>
0xCD80	0x86DD	#<CJK>
0xCD81	0x86E0	#<CJK>
0xCD82	0x86E1	#<CJK>
0xCD83	0x86E2	#<CJK>
0xCD84	0x86E3	#<CJK>
0xCD85	0x86E5	#<CJK>
0xCD86	0x86E6	#<CJK>
0xCD87	0x86E7	#<CJK>
0xCD88	0x86E8	#<CJK>
0xCD89	0x86EA	#<CJK>
0xCD8A	0x86EB	#<CJK>
0xCD8B	0x86EC	#<CJK>
0xCD8C	0x86EF	#<CJK>
0xCD8D	0x86F5	#<CJK>
0xCD8E	0x86F6	#<CJK>
0xCD8F	0x86F7	#<CJK>
0xCD90	0x86FA	#<CJK>
0xCD91	0x86FB	#<CJK>
0xCD92	0x86FC	#<CJK>
0xCD93	0x86FD	#<CJK>
0xCD94	0x86FF	#<CJK>
0xCD95	0x8701	#<CJK>
0xCD96	0x8704	#<CJK>
0xCD97	0x8705	#<CJK>
0xCD98	0x8706	#<CJK>
0xCD99	0x870B	#<CJK>
0xCD9A	0x870C	#<CJK>
0xCD9B	0x870E	#<CJK>
0xCD9C	0x870F	#<CJK>
0xCD9D	0x8710	#<CJK>
0xCD9E	0x8711	#<CJK>
0xCD9F	0x8714	#<CJK>
0xCDA0	0x8716	#<CJK>
0xCDA1	0x6C40	#<CJK>
0xCDA2	0x5EF7	#<CJK>
0xCDA3	0x505C	#<CJK>
0xCDA4	0x4EAD	#<CJK>
0xCDA5	0x5EAD	#<CJK>
0xCDA6	0x633A	#<CJK>
0xCDA7	0x8247	#<CJK>
0xCDA8	0x901A	#<CJK>
0xCDA9	0x6850	#<CJK>
0xCDAA	0x916E	#<CJK>
0xCDAB	0x77B3	#<CJK>
0xCDAC	0x540C	#<CJK>
0xCDAD	0x94DC	#<CJK>
0xCDAE	0x5F64	#<CJK>
0xCDAF	0x7AE5	#<CJK>
0xCDB0	0x6876	#<CJK>
0xCDB1	0x6345	#<CJK>
0xCDB2	0x7B52	#<CJK>
0xCDB3	0x7EDF	#<CJK>
0xCDB4	0x75DB	#<CJK>
0xCDB5	0x5077	#<CJK>
0xCDB6	0x6295	#<CJK>
0xCDB7	0x5934	#<CJK>
0xCDB8	0x900F	#<CJK>
0xCDB9	0x51F8	#<CJK>
0xCDBA	0x79C3	#<CJK>
0xCDBB	0x7A81	#<CJK>
0xCDBC	0x56FE	#<CJK>
0xCDBD	0x5F92	#<CJK>
0xCDBE	0x9014	#<CJK>
0xCDBF	0x6D82	#<CJK>
0xCDC0	0x5C60	#<CJK>
0xCDC1	0x571F	#<CJK>
0xCDC2	0x5410	#<CJK>
0xCDC3	0x5154	#<CJK>
0xCDC4	0x6E4D	#<CJK>
0xCDC5	0x56E2	#<CJK>
0xCDC6	0x63A8	#<CJK>
0xCDC7	0x9893	#<CJK>
0xCDC8	0x817F	#<CJK>
0xCDC9	0x8715	#<CJK>
0xCDCA	0x892A	#<CJK>
0xCDCB	0x9000	#<CJK>
0xCDCC	0x541E	#<CJK>
0xCDCD	0x5C6F	#<CJK>
0xCDCE	0x81C0	#<CJK>
0xCDCF	0x62D6	#<CJK>
0xCDD0	0x6258	#<CJK>
0xCDD1	0x8131	#<CJK>
0xCDD2	0x9E35	#<CJK>
0xCDD3	0x9640	#<CJK>
0xCDD4	0x9A6E	#<CJK>
0xCDD5	0x9A7C	#<CJK>
0xCDD6	0x692D	#<CJK>
0xCDD7	0x59A5	#<CJK>
0xCDD8	0x62D3	#<CJK>
0xCDD9	0x553E	#<CJK>
0xCDDA	0x6316	#<CJK>
0xCDDB	0x54C7	#<CJK>
0xCDDC	0x86D9	#<CJK>
0xCDDD	0x6D3C	#<CJK>
0xCDDE	0x5A03	#<CJK>
0xCDDF	0x74E6	#<CJK>
0xCDE0	0x889C	#<CJK>
0xCDE1	0x6B6A	#<CJK>
0xCDE2	0x5916	#<CJK>
0xCDE3	0x8C4C	#<CJK>
0xCDE4	0x5F2F	#<CJK>
0xCDE5	0x6E7E	#<CJK>
0xCDE6	0x73A9	#<CJK>
0xCDE7	0x987D	#<CJK>
0xCDE8	0x4E38	#<CJK>
0xCDE9	0x70F7	#<CJK>
0xCDEA	0x5B8C	#<CJK>
0xCDEB	0x7897	#<CJK>
0xCDEC	0x633D	#<CJK>
0xCDED	0x665A	#<CJK>
0xCDEE	0x7696	#<CJK>
0xCDEF	0x60CB	#<CJK>
0xCDF0	0x5B9B	#<CJK>
0xCDF1	0x5A49	#<CJK>
0xCDF2	0x4E07	#<CJK>
0xCDF3	0x8155	#<CJK>
0xCDF4	0x6C6A	#<CJK>
0xCDF5	0x738B	#<CJK>
0xCDF6	0x4EA1	#<CJK>
0xCDF7	0x6789	#<CJK>
0xCDF8	0x7F51	#<CJK>
0xCDF9	0x5F80	#<CJK>
0xCDFA	0x65FA	#<CJK>
0xCDFB	0x671B	#<CJK>
0xCDFC	0x5FD8	#<CJK>
0xCDFD	0x5984	#<CJK>
0xCDFE	0x5A01	#<CJK>
0xCE40	0x8719	#<CJK>
0xCE41	0x871B	#<CJK>
0xCE42	0x871D	#<CJK>
0xCE43	0x871F	#<CJK>
0xCE44	0x8720	#<CJK>
0xCE45	0x8724	#<CJK>
0xCE46	0x8726	#<CJK>
0xCE47	0x8727	#<CJK>
0xCE48	0x8728	#<CJK>
0xCE49	0x872A	#<CJK>
0xCE4A	0x872B	#<CJK>
0xCE4B	0x872C	#<CJK>
0xCE4C	0x872D	#<CJK>
0xCE4D	0x872F	#<CJK>
0xCE4E	0x8730	#<CJK>
0xCE4F	0x8732	#<CJK>
0xCE50	0x8733	#<CJK>
0xCE51	0x8735	#<CJK>
0xCE52	0x8736	#<CJK>
0xCE53	0x8738	#<CJK>
0xCE54	0x8739	#<CJK>
0xCE55	0x873A	#<CJK>
0xCE56	0x873C	#<CJK>
0xCE57	0x873D	#<CJK>
0xCE58	0x8740	#<CJK>
0xCE59	0x8741	#<CJK>
0xCE5A	0x8742	#<CJK>
0xCE5B	0x8743	#<CJK>
0xCE5C	0x8744	#<CJK>
0xCE5D	0x8745	#<CJK>
0xCE5E	0x8746	#<CJK>
0xCE5F	0x874A	#<CJK>
0xCE60	0x874B	#<CJK>
0xCE61	0x874D	#<CJK>
0xCE62	0x874F	#<CJK>
0xCE63	0x8750	#<CJK>
0xCE64	0x8751	#<CJK>
0xCE65	0x8752	#<CJK>
0xCE66	0x8754	#<CJK>
0xCE67	0x8755	#<CJK>
0xCE68	0x8756	#<CJK>
0xCE69	0x8758	#<CJK>
0xCE6A	0x875A	#<CJK>
0xCE6B	0x875B	#<CJK>
0xCE6C	0x875C	#<CJK>
0xCE6D	0x875D	#<CJK>
0xCE6E	0x875E	#<CJK>
0xCE6F	0x875F	#<CJK>
0xCE70	0x8761	#<CJK>
0xCE71	0x8762	#<CJK>
0xCE72	0x8766	#<CJK>
0xCE73	0x8767	#<CJK>
0xCE74	0x8768	#<CJK>
0xCE75	0x8769	#<CJK>
0xCE76	0x876A	#<CJK>
0xCE77	0x876B	#<CJK>
0xCE78	0x876C	#<CJK>
0xCE79	0x876D	#<CJK>
0xCE7A	0x876F	#<CJK>
0xCE7B	0x8771	#<CJK>
0xCE7C	0x8772	#<CJK>
0xCE7D	0x8773	#<CJK>
0xCE7E	0x8775	#<CJK>
0xCE80	0x8777	#<CJK>
0xCE81	0x8778	#<CJK>
0xCE82	0x8779	#<CJK>
0xCE83	0x877A	#<CJK>
0xCE84	0x877F	#<CJK>
0xCE85	0x8780	#<CJK>
0xCE86	0x8781	#<CJK>
0xCE87	0x8784	#<CJK>
0xCE88	0x8786	#<CJK>
0xCE89	0x8787	#<CJK>
0xCE8A	0x8789	#<CJK>
0xCE8B	0x878A	#<CJK>
0xCE8C	0x878C	#<CJK>
0xCE8D	0x878E	#<CJK>
0xCE8E	0x878F	#<CJK>
0xCE8F	0x8790	#<CJK>
0xCE90	0x8791	#<CJK>
0xCE91	0x8792	#<CJK>
0xCE92	0x8794	#<CJK>
0xCE93	0x8795	#<CJK>
0xCE94	0x8796	#<CJK>
0xCE95	0x8798	#<CJK>
0xCE96	0x8799	#<CJK>
0xCE97	0x879A	#<CJK>
0xCE98	0x879B	#<CJK>
0xCE99	0x879C	#<CJK>
0xCE9A	0x879D	#<CJK>
0xCE9B	0x879E	#<CJK>
0xCE9C	0x87A0	#<CJK>
0xCE9D	0x87A1	#<CJK>
0xCE9E	0x87A2	#<CJK>
0xCE9F	0x87A3	#<CJK>
0xCEA0	0x87A4	#<CJK>
0xCEA1	0x5DCD	#<CJK>
0xCEA2	0x5FAE	#<CJK>
0xCEA3	0x5371	#<CJK>
0xCEA4	0x97E6	#<CJK>
0xCEA5	0x8FDD	#<CJK>
0xCEA6	0x6845	#<CJK>
0xCEA7	0x56F4	#<CJK>
0xCEA8	0x552F	#<CJK>
0xCEA9	0x60DF	#<CJK>
0xCEAA	0x4E3A	#<CJK>
0xCEAB	0x6F4D	#<CJK>
0xCEAC	0x7EF4	#<CJK>
0xCEAD	0x82C7	#<CJK>
0xCEAE	0x840E	#<CJK>
0xCEAF	0x59D4	#<CJK>
0xCEB0	0x4F1F	#<CJK>
0xCEB1	0x4F2A	#<CJK>
0xCEB2	0x5C3E	#<CJK>
0xCEB3	0x7EAC	#<CJK>
0xCEB4	0x672A	#<CJK>
0xCEB5	0x851A	#<CJK>
0xCEB6	0x5473	#<CJK>
0xCEB7	0x754F	#<CJK>
0xCEB8	0x80C3	#<CJK>
0xCEB9	0x5582	#<CJK>
0xCEBA	0x9B4F	#<CJK>
0xCEBB	0x4F4D	#<CJK>
0xCEBC	0x6E2D	#<CJK>
0xCEBD	0x8C13	#<CJK>
0xCEBE	0x5C09	#<CJK>
0xCEBF	0x6170	#<CJK>
0xCEC0	0x536B	#<CJK>
0xCEC1	0x761F	#<CJK>
0xCEC2	0x6E29	#<CJK>
0xCEC3	0x868A	#<CJK>
0xCEC4	0x6587	#<CJK>
0xCEC5	0x95FB	#<CJK>
0xCEC6	0x7EB9	#<CJK>
0xCEC7	0x543B	#<CJK>
0xCEC8	0x7A33	#<CJK>
0xCEC9	0x7D0A	#<CJK>
0xCECA	0x95EE	#<CJK>
0xCECB	0x55E1	#<CJK>
0xCECC	0x7FC1	#<CJK>
0xCECD	0x74EE	#<CJK>
0xCECE	0x631D	#<CJK>
0xCECF	0x8717	#<CJK>
0xCED0	0x6DA1	#<CJK>
0xCED1	0x7A9D	#<CJK>
0xCED2	0x6211	#<CJK>
0xCED3	0x65A1	#<CJK>
0xCED4	0x5367	#<CJK>
0xCED5	0x63E1	#<CJK>
0xCED6	0x6C83	#<CJK>
0xCED7	0x5DEB	#<CJK>
0xCED8	0x545C	#<CJK>
0xCED9	0x94A8	#<CJK>
0xCEDA	0x4E4C	#<CJK>
0xCEDB	0x6C61	#<CJK>
0xCEDC	0x8BEC	#<CJK>
0xCEDD	0x5C4B	#<CJK>
0xCEDE	0x65E0	#<CJK>
0xCEDF	0x829C	#<CJK>
0xCEE0	0x68A7	#<CJK>
0xCEE1	0x543E	#<CJK>
0xCEE2	0x5434	#<CJK>
0xCEE3	0x6BCB	#<CJK>
0xCEE4	0x6B66	#<CJK>
0xCEE5	0x4E94	#<CJK>
0xCEE6	0x6342	#<CJK>
0xCEE7	0x5348	#<CJK>
0xCEE8	0x821E	#<CJK>
0xCEE9	0x4F0D	#<CJK>
0xCEEA	0x4FAE	#<CJK>
0xCEEB	0x575E	#<CJK>
0xCEEC	0x620A	#<CJK>
0xCEED	0x96FE	#<CJK>
0xCEEE	0x6664	#<CJK>
0xCEEF	0x7269	#<CJK>
0xCEF0	0x52FF	#<CJK>
0xCEF1	0x52A1	#<CJK>
0xCEF2	0x609F	#<CJK>
0xCEF3	0x8BEF	#<CJK>
0xCEF4	0x6614	#<CJK>
0xCEF5	0x7199	#<CJK>
0xCEF6	0x6790	#<CJK>
0xCEF7	0x897F	#<CJK>
0xCEF8	0x7852	#<CJK>
0xCEF9	0x77FD	#<CJK>
0xCEFA	0x6670	#<CJK>
0xCEFB	0x563B	#<CJK>
0xCEFC	0x5438	#<CJK>
0xCEFD	0x9521	#<CJK>
0xCEFE	0x727A	#<CJK>
0xCF40	0x87A5	#<CJK>
0xCF41	0x87A6	#<CJK>
0xCF42	0x87A7	#<CJK>
